ActionGeo_ADM1Code,ActionGeo_CountryCode,ActionGeo_FeatureID,ActionGeo_FullName,ActionGeo_Lat,ActionGeo_Long,ActionGeo_Type,Actor1Code,Actor1CountryCode,Actor1EthnicCode,Actor1Geo_ADM1Code,Actor1Geo_ADM2Code,Actor1Geo_CountryCode,Actor1Geo_FullName,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_Type,Actor1KnownGroupCode,Actor1Name,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2CountryCode,Actor2EthnicCode,Actor2Geo_ADM1Code,Actor2Geo_CountryCode,Actor2Geo_FeatureID,Actor2Geo_FullName,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_Type,Actor2KnownGroupCode,Actor2Name,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,AvgTone,DATEADDED,EventBaseCode,EventCode,EventRootCode,FractionDate,GLOBALEVENTID,GoldsteinScale,IsRootEvent,MonthYear,NumArticles,NumMentions,NumSources,QuadClass,SOURCEURL,SQLDATE,Year,index
ID07,ID,9149372,"Brebes, Jawa Tengah, Indonesia",-7.1117,110.688,4,IDN,IDN,,ID07,-7.1117,ID,"Brebes, Jawa Tengah, Indonesia",110.688,9149372,4,,JAKARTA,,,,,,IDNPTY,IDN,,ID07,ID,9149372,"Brebes, Jawa Tengah, Indonesia",-7.1117,110.688,4,,INDONESIAN,,,,,,-3.863987635,20160119,90,90,9,2016.0521,503466205,-2,1,201601,5,5,1,2,http://www.globalindonesianvoices.com/24555/corruption-cases-at-the-house/,20160119,2016,34004
ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,MIL,,,ID04,-6.17444,ID,"Jakarta, Jakarta Raya, Indonesia",106.829,-2679652,4,,MILITARY,,,MIL,,,IDNUAF,IDN,,ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,,INDONESIAN,,,UAF,,,-6.297229219,20160119,112,1123,11,2015.0521,503604236,-2,1,201501,6,6,1,3,http://news.abs-cbn.com/nation/regions/01/19/16/nine-foreign-terrorists-still-hiding-in-mindanao-afp,20150119,2015,34082
ID08,ID,10205777,"Bali, Jawa Timur, Indonesia",-7.1046,112.337,4,UAF,,,ID08,-7.1046,ID,"Bali, Jawa Timur, Indonesia",112.337,10205777,4,,TERRORIST,,,UAF,,,IDNCOP,IDN,,ID08,ID,10205777,"Bali, Jawa Timur, Indonesia",-7.1046,112.337,4,,BALI,,,COP,,,-5.347593583,20160119,40,40,4,2016.0521,503613185,1,1,201601,10,10,1,1,http://www.express.co.uk/news/world/636044/terrorists-ISIS-warning-letter-police-Bali-Jakarta-attack,20160119,2016,34090
ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,MOS,,,ID04,-6.17444,ID,"Jakarta, Jakarta Raya, Indonesia",106.829,-2679652,4,,MUSLIM,MOS,,,,,IDN,IDN,,ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,,INDONESIAN,,,,,,-9.797297297,20160119,130,130,13,2016.0521,503628607,-4.4,1,201601,7,7,1,3,http://neurope.eu/article/indonesias-anti-terrorist-law-overhaul-debated/,20160119,2016,34092
ID10,ID,-2703546,"Yogyakarta, Yogyakarta, Indonesia",-7.78278,110.361,4,MED,,,ID04,-6.17444,ID,"Jakarta, Jakarta Raya, Indonesia",106.829,-2679652,4,,NEWSPAPER,,,MED,,,IDN,IDN,,ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,,INDONESIA,,,,,,-9.072580645,20160119,111,111,11,2016.0521,503638711,-2,0,201601,2,2,1,3,http://bonhamjournal.com/2016/01/19/indonesia-reveals-name-of-1-of-jakarta-terrorist-killers.html,20160119,2016,34093
ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,IDNCVL,IDN,,ID04,-6.17444,ID,"Jakarta, Jakarta Raya, Indonesia",106.829,-2679652,4,,INDONESIAN,,,CVL,,,IDN,IDN,,ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,,INDONESIAN,,,,,,-11.44962125,20160118,190,190,19,2016.0301,503221688,-10,1,201601,21,21,5,4,http://www.news.com.au/world/breaking-news/indon-village-protest-at-terrorist-burial/news-story/9fd297469a6a6b087399e457347fd466,20160111,2016,34153
ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,CVL,,,ID04,-6.17444,ID,"Jakarta, Jakarta Raya, Indonesia",106.829,-2679652,4,,VILLAGE,,,CVL,,,IDN,IDN,,ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,,JAKARTA,,,,,,-12.61261261,20160118,190,190,19,2016.0301,503227552,-10,1,201601,20,20,1,4,http://www.theaustralian.com.au/news/latest-news/indon-village-protest-at-terrorist-burial/news-story/9fd297469a6a6b087399e457347fd466?nk=cf1745ddb8c7f535d074b0abdd3089b0-1453103236,20160111,2016,34163
ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,SGP,SGP,,ID04,-6.17444,ID,"Jakarta, Jakarta Raya, Indonesia",106.829,-2679652,4,,SINGAPORE,,,,,,IDN,IDN,,ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,,INDONESIA,,,,,,-1.904761905,20160116,111,111,11,2016.0438,502744677,-2,0,201601,2,2,1,3,http://www.gov.sg/news/content/sporeans-must-reject-violence-deepen-mutual-understanding,20160116,2016,34268
ID00,ID,-2700387,"Nusa Tenggara, Indonesia (general), Indonesia",-9,120,4,BUS,,,ID00,-9,ID,"Nusa Tenggara, Indonesia (general), Indonesia",120,-2700387,4,,BANK,,,BUS,,,IDN,IDN,,ID00,ID,-2700387,"Nusa Tenggara, Indonesia (general), Indonesia",-9,120,4,,INDONESIAN,,,,,,-8.228730823,20160116,42,42,4,2016.0438,502788518,1.9,0,201601,8,8,1,1,http://print.kompas.com/baca/2016/01/16/Suspected-Terrorists-Nabbed,20160116,2016,34273
ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,HLH,,,ID04,-6.17444,ID,"Jakarta, Jakarta Raya, Indonesia",106.829,-2679652,4,,HOSPITAL,,,HLH,,,IDN,IDN,,ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,,INDONESIA,,,,,,-9.489051095,20160116,173,173,17,2016.0438,502800986,-5,0,201601,4,4,1,4,http://www.thejakartapost.com/news/2016/01/16/photo-rumors-circulate-death-terrorist-santoso.html,20160116,2016,34289
ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,COP,,,ID04,-6.17444,ID,"Jakarta, Jakarta Raya, Indonesia",106.829,-2679652,4,,POLICE,,,COP,,,IDNUAF,IDN,,ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,,INDONESIA,,,UAF,,,-10,20160116,173,173,17,2016.0438,502807834,-5,1,201601,4,4,1,4,http://en.republika.co.id/berita/en/national-politics/16/01/16/o11og8317-bnpt-terrorist-bases-have-spread-to-some-regions-of-indonesia,20160116,2016,34299
ID01,ID,10119106,"Antara, Aceh, Indonesia",3.5292,99.0184,4,COP,,,ID01,3.5292,ID,"Antara, Aceh, Indonesia",99.0184,10119106,4,,POLICE,,,COP,,,IDNUAF,IDN,,ID01,ID,10119106,"Antara, Aceh, Indonesia",3.5292,99.0184,4,,INDONESIA,,,UAF,,,-10.20942408,20160116,173,173,17,2016.0438,502814901,-5,1,201601,4,4,1,4,http://en.tempo.co/read/news/2016/01/16/055736838/Terrorist-Bases-have-Spread-to-Some-Regions-of-Indonesia-BNPT,20160116,2016,34311
ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,REB,,,ID04,-6.17444,ID,"Jakarta, Jakarta Raya, Indonesia",106.829,-2679652,4,,SUICIDE BOMBER,,,REB,,,IDN,IDN,,ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,,JAKARTA,,,,,,-8.300395257,20160114,180,180,18,2016.0384,502119705,-9,1,201601,10,10,1,4,http://www.westernmorningnews.co.uk/Suicide-bombers-launch-deadly-assault-Jakarta/story-28527505-detail/story.html,20160114,2016,34379
ID08,ID,10205777,"Bali, Jawa Timur, Indonesia",-7.1046,112.337,4,USAMED,USA,,ID08,-7.1046,ID,"Bali, Jawa Timur, Indonesia",112.337,10205777,4,,ASSOCIATED PRESS,,,MED,,,IDNGOV,IDN,,ID08,ID,10205777,"Bali, Jawa Timur, Indonesia",-7.1046,112.337,4,,INDONESIAN,,,GOV,,,-8.808290155,20160114,13,13,1,2015.9452,502126772,0.4,1,201512,5,5,1,1,https://www.washingtonpost.com/world/asia_pacific/indonesian-authorities-warned-last-month-of-terrorist-threat/2016/01/14/46cdad3a-ba94-11e5-85cd-5ad59bc19432_story.html,20151215,2015,34399
ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,MOS,,,ID04,-6.17444,ID,"Jakarta, Jakarta Raya, Indonesia",106.829,-2679652,4,,ISLAMIC,MOS,,,,,IDN,IDN,,ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,,INDONESIA,,,,,,-8.797682279,20160114,111,111,11,2016.0384,502135503,-2,1,201601,4,4,2,3,http://www.indonesia-investments.com/news/todays-headlines/terrorist-attack-jakarta-explosions-and-gunfire-in-central-jakarta/item6377,20160114,2016,34419
ID01,ID,10119106,"Antara, Aceh, Indonesia",3.5292,99.0184,4,IDN,IDN,,ID01,3.5292,ID,"Antara, Aceh, Indonesia",99.0184,10119106,4,,INDONESIAN,,,,,,IDNGOV,IDN,,ID01,ID,10119106,"Antara, Aceh, Indonesia",3.5292,99.0184,4,,INDONESIA,,,GOV,,,-11.08033241,20160114,10,10,1,2016.0384,502184632,0,1,201601,3,3,1,1,http://neurope.eu/article/terrorist-attack-in-jakarta-several-people-dead/,20160114,2016,34450
ID21,ID,9134722,"Sabang, Sulawesi Tengah, Indonesia",1.1629,120.808,4,COP,,,ID21,1.1629,ID,"Sabang, Sulawesi Tengah, Indonesia",120.808,9134722,4,,POLICE OFFICER,,,COP,,,IDN,IDN,,ID21,ID,9134722,"Sabang, Sulawesi Tengah, Indonesia",1.1629,120.808,4,,JAKARTA,,,,,,-8.051948052,20160114,192,192,19,2016.0384,502202747,-9.5,0,201601,5,5,1,4,http://www.antaranews.com/en/news/102515/terrorists-neutralized-people-urged-to-remain-calm-deputy-police-chief,20160114,2016,34468
ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,UAF,,,ID04,-6.17444,ID,"Jakarta, Jakarta Raya, Indonesia",106.829,-2679652,4,,TERRORIST,,,UAF,,,IDNGOV,IDN,,ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,,INDONESIA,,,GOV,,,-6.795360656,20160114,111,111,11,2016.0384,502218782,-2,1,201601,10,10,4,3,http://kwbe.com/abc_world/at-least-seven-dead-in-indonesian-terrorist-attack-abcid35584127/,20160114,2016,34487
ID08,ID,10205777,"Bali, Jawa Timur, Indonesia",-7.1046,112.337,4,UAF,,,ID08,-7.1046,ID,"Bali, Jawa Timur, Indonesia",112.337,10205777,4,,TERRORIST,,,UAF,,,IDN,IDN,,ID08,ID,10205777,"Bali, Jawa Timur, Indonesia",-7.1046,112.337,4,,INDONESIAN,,,,,,-7.566765579,20160114,111,111,11,2016.0384,502310909,-2,0,201601,4,4,1,3,http://www.globalpost.com/article/6719832/2016/01/14/small-band-terrorists-cause-chaos-downtown-jakarta,20160114,2016,34587
ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,CHN,CHN,,ID04,-6.17444,ID,"Jakarta, Jakarta Raya, Indonesia",106.829,-2679652,4,,CHINA,,,,,,IDN,IDN,,ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,,INDONESIA,,,,,,-3.898451987,20160111,36,36,3,2016.0301,501047501,4,0,201601,8,8,1,1,http://www.bangkokpost.com/business/news/822544/indonesia-tracks-terrorist-funding-to-australia,20160111,2016,34732
ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,GOV,,,ID04,-6.17444,ID,"Jakarta, Jakarta Raya, Indonesia",106.829,-2679652,4,,ATTORNEY GENERAL,,,GOV,,,IDNPTY,IDN,,ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,,INDONESIA,,,,,,-4.524886878,20160111,40,40,4,2016.0301,501106086,1,1,201601,1,1,1,1,http://jakartaglobe.beritasatu.com/corruption-news/ago-summon-setya-freeport-investigation/,20160111,2016,34762
ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,PHL,PHL,,ID04,-6.17444,ID,"Jakarta, Jakarta Raya, Indonesia",106.829,-2679652,4,,PHILIPPINE,,,,,,IDN,IDN,,ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,,INDONESIA,,,,,,-3.924050633,20160111,42,42,4,2016.0301,501112559,1.9,0,201601,30,30,1,1,http://www.bangkokpost.com/business/news/822816/following-the-terrorist-money-trail-in-southeast-asia,20160111,2016,34792
ID17,ID,10637505,"Senggigi, Nusa Tenggara Barat, Indonesia",-8.4981,116.048,4,COP,,,ID17,-8.4981,ID,"Senggigi, Nusa Tenggara Barat, Indonesia",116.048,10637505,4,,POLICE,,,COP,,,IDN,IDN,,ID17,ID,10637505,"Senggigi, Nusa Tenggara Barat, Indonesia",-8.4981,116.048,4,,INDONESIA,,,,,,-6.569343066,20160109,173,173,17,2016.0247,500607066,-5,0,201601,40,40,4,4,http://www.townandcountrymagazine.com.au/story/3653427/indonesias-most-wanted-terrorist-eludes-police-in-year-long-extremist-crackdown/,20160109,2016,34817
ID17,ID,10637505,"Senggigi, Nusa Tenggara Barat, Indonesia",-8.4981,116.048,4,COP,,,ID17,-8.4981,ID,"Senggigi, Nusa Tenggara Barat, Indonesia",116.048,10637505,4,,POLICE,,,COP,,,IDN,IDN,,ID17,ID,10637505,"Senggigi, Nusa Tenggara Barat, Indonesia",-8.4981,116.048,4,,INDONESIA,,,,,,-6.523767545,20160108,173,173,17,2016.0219,500398956,-5,1,201601,820,820,81,4,http://www.brisbanetimes.com.au/world/indonesias-most-wanted-terrorist-eludes-police-in-yearlong-extremist-crackdown-20160108-gm24wd.html,20160108,2016,34859
ID33,ID,10172595,"Cilincing, Banten, Indonesia",-6.2678,106.126,4,COP,,,ID33,-6.2678,ID,"Cilincing, Banten, Indonesia",106.126,10172595,4,,POLICE,,,COP,,,IDN,IDN,,ID33,ID,10172595,"Cilincing, Banten, Indonesia",-6.2678,106.126,4,,JAKARTA,,,,,,-10.10638298,20160108,173,173,17,2016.0219,500402152,-5,1,201601,10,10,1,4,http://jakarta.coconuts.co/2016/01/08/39-arrested-stealing-fiber-optic-cable-telkom,20160108,2016,34877
ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,PTY,,,ID04,-6.17444,ID,"Jakarta, Jakarta Raya, Indonesia",106.829,-2679652,4,,PRESIDENTIAL CANDIDATE,,,,,,IDN,IDN,,ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,,INDONESIA,,,,,,-10.02785515,20160107,130,130,13,2016.0192,500072147,-4.4,0,201601,6,6,1,3,https://www.lewrockwell.com/2016/01/no_author/murder-inc-2/,20160107,2016,34897
ID33,ID,11099249,"Kalideres, Banten, Indonesia",-6.8676,106.397,4,COP,,,ID33,-6.8676,ID,"Kalideres, Banten, Indonesia",106.397,11099249,4,,POLICE,,,COP,,,IDN,IDN,,ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,,JAKARTA,,,,,,-5.050505051,20160105,173,173,17,2016.0137,499401432,-5,1,201601,1,1,1,4,http://www.thejakartapost.com/news/2016/01/05/four-lion-air-employees-arrested-theft.html,20160105,2016,34969
ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,PTY,,,ID04,-6.17444,ID,"Jakarta, Jakarta Raya, Indonesia",106.829,-2679652,4,,PRESIDENTIAL CANDIDATE,,,,,,IDN,IDN,,ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,,INDONESIA,,,,,,-11.03074141,20160105,130,130,13,2016.0137,499541361,-4.4,0,201601,6,6,1,3,http://ragingbullshit.com/2016/01/05/the-american-empire-murder-inc/,20160105,2016,34996
ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,PTY,,,ID04,-6.17444,ID,"Jakarta, Jakarta Raya, Indonesia",106.829,-2679652,4,,PRESIDENTIAL CANDIDATE,,,,,,IDN,IDN,,ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,,INDONESIA,,,,,,-8.410134834,20160104,130,130,13,2016.011,499121961,-4.4,0,201601,24,24,3,3,http://www.truthdig.com/report/item/the_american_empire_murder_inc_20160103,20160104,2016,35000
ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,EDU,,,ID04,-6.17444,ID,"Jakarta, Jakarta Raya, Indonesia",106.829,-2679652,4,,SCHOOL,,,EDU,,,IDN,IDN,,ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,,JAKARTA,,,,,,-7.238095238,20160104,13,13,1,2016.011,499173131,0.4,0,201601,5,5,1,1,http://www.thejakartapost.com/news/2016/01/04/jakarta-province-tops-criminal-cases-involving-children-list-kpai.html,20160104,2016,35003
ID08,ID,10205777,"Bali, Jawa Timur, Indonesia",-7.1046,112.337,4,COP,,,ID04,-6.17444,ID,"Jakarta, Jakarta Raya, Indonesia",106.829,-2679652,4,,POLICE,,,COP,,,IDN,IDN,,ID08,ID,10205777,"Bali, Jawa Timur, Indonesia",-7.1046,112.337,4,,INDONESIA,,,,,,-2.332361516,20160102,190,190,19,2016.0055,498839540,-10,0,201601,1,1,1,4,http://www.westfieldtimes.com/local/new-yr-revelers-around-the-globe-unfazed-by-assault-worries-in-most-locations/95064/,20160102,2016,35040
ID,ID,ID,Indonesia,-5,120,1,GOV,,,ID,-5,ID,Indonesia,120,ID,1,,AUTHORITIES,,,GOV,,,IDN,IDN,,ID,ID,ID,Indonesia,-5,120,1,,INDONESIA,,,,,,-8.333333333,20151230,190,190,19,2015.9863,498145942,-10,1,201512,2,2,1,4,http://austin.blog.statesman.com/2015/12/30/austins-biggest-stories-of-2015-no-3-samantha-dean-murder/,20151230,2015,35142
ID26,ID,10097572,"Banten, Sumatera Utara, Indonesia",3.5263,98.3798,4,COP,,,ID26,3.5263,ID,"Banten, Sumatera Utara, Indonesia",98.3798,10097572,4,,POLICE OFFICER,,,COP,,,IDN,IDN,,ID26,ID,10097572,"Banten, Sumatera Utara, Indonesia",3.5263,98.3798,4,,BANTEN,,,,,,-7.792207792,20151229,173,173,17,2015.9836,497925917,-5,1,201512,5,5,1,4,http://en.republika.co.id/berita/en/national-politics/15/12/29/o046bv317-criminal-investigation-police-seizes-15-tons-marijuana,20151229,2015,35190
ID08,ID,10201727,"Mojokerto, Jawa Timur, Indonesia",-7.7623,111.476,4,AUS,AUS,,ID08,-7.7623,ID,"Mojokerto, Jawa Timur, Indonesia",111.476,10201727,4,,AUSTRALIA,,,,,,IDN,IDN,,ID08,ID,10201727,"Mojokerto, Jawa Timur, Indonesia",-7.7623,111.476,4,,INDONESIA,,,,,,-8.968609865,20151224,130,130,13,2015.9699,496831826,-4.4,1,201512,5,5,1,3,http://brudirect.com/0-southeast-asia/southeast-asia-indonesia/item/40304-police-arrest-alleged-terrorist,20151224,2015,35315
ID08,ID,10205777,"Bali, Jawa Timur, Indonesia",-7.1046,112.337,4,IMGMOS,,,ID08,-7.1046,ID,"Bali, Jawa Timur, Indonesia",112.337,10205777,4,,D COMPANY,MOS,,IMG,,,IDN,IDN,,ID08,ID,10205777,"Bali, Jawa Timur, Indonesia",-7.1046,112.337,4,,INDONESIA,,,,,,-4.65631929,20151224,30,30,3,2015.9507,496946741,4,0,201512,4,4,1,1,http://www.india.com/news/india/chhota-shakeel-planned-chhota-rajan-murder-in-indonesia-by-undercover-female-assassin-810880/,20151217,2015,35353
ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,MOSCVL,,,ID08,-7.1046,ID,"Bali, Jawa Timur, Indonesia",112.337,10205777,4,,MUSLIM,MOS,,CVL,,,IDN,IDN,,ID08,ID,10205777,"Bali, Jawa Timur, Indonesia",-7.1046,112.337,4,,BALI,,,,,,-5.078125,20151224,51,51,5,2015.9699,496992961,3.4,0,201512,3,3,1,1,http://www.news.com.au/world/asia/islamic-state-is-building-a-network-in-jakarta-terrorist-expert/news-story/990ed27221c3deb008ebfd2fcfd52488,20151224,2015,35367
ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,IDN,IDN,,ID04,-6.17444,ID,"Jakarta, Jakarta Raya, Indonesia",106.829,-2679652,4,,INDONESIA,,,,,,IDNGOV,IDN,,ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,,INDONESIA,,,GOV,,,-2.624671916,20151222,112,112,11,2015.9644,496322604,-2,0,201512,4,4,1,3,http://news.liputan6.com/read/2395826/man-under-cyber-crime-radar-over-pornographic-content-on-twitter,20151222,2015,35465
ID,ID,ID,Indonesia,-5,120,1,IDN,IDN,,ID,-5,ID,Indonesia,120,ID,1,,INDONESIA,,,,,,IDNUAF,IDN,,ID,ID,ID,Indonesia,-5,120,1,,INDONESIA,,,UAF,,,-9.818181818,20151222,10,10,1,2015.9644,496397924,0,1,201512,4,4,1,1,http://www.thejakartapost.com/news/2015/12/22/indonesian-terrorists-adopting-more-violent-ideology-expert-warns.html,20151222,2015,35487
ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,IMGSEAMOSJMA,SEA,,ID04,-6.17444,ID,"Jakarta, Jakarta Raya, Indonesia",106.829,-2679652,4,,ABU BAKAR,MOS,,IMG,,,IDN,IDN,,ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,,INDONESIA,,,,,,-5.583849701,20151221,173,173,17,2015.9616,495953365,-5,1,201512,20,20,2,4,http://www.thestar.com.my/news/nation/2015/12/21/igp-bukit-aman-on-terror-alert-cops-have-guard-up-after-islinked-terrorists-arrested-in-indonesia/,20151221,2015,35501
ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,AUS,AUS,,ID04,-6.17444,ID,"Jakarta, Jakarta Raya, Indonesia",106.829,-2679652,4,,AUSTRALIA,,,,,,IDN,IDN,,ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,,INDONESIA,,,,,,-5.995203837,20151221,46,46,4,2015.9616,495981257,7,0,201512,1,1,1,1,http://malaysiandigest.com/frontpage/29-4-tile/585693-indonesian-police-hunt-for-more-suspects-over-foiled-terrorist-attacks.html,20151221,2015,35503
ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,MED,,,ID04,-6.17444,ID,"Jakarta, Jakarta Raya, Indonesia",106.829,-2679652,4,,SPOKESMAN,,,MED,,,IDN,IDN,,ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,,INDONESIA,,,,,,-4.535637149,20151221,10,10,1,2015.9616,496047304,0,0,201512,3,3,1,1,http://news.liputan6.com/read/2395171/marijuana-smoking-friends-help-paris-terrorist-escape,20151221,2015,35532
ID,ID,ID,Indonesia,-5,120,1,BUS,,,ID,-5,ID,Indonesia,120,ID,1,,COMPANY,,,BUS,,,IDN,IDN,,ID,ID,ID,Indonesia,-5,120,1,,INDONESIA,,,,,,-6.599127057,20151217,111,111,11,2015.9507,494914008,-2,1,201512,4,4,2,3,http://www.abc.net.au/news/2015-12-17/indonesia-corruption-scandal-claims-speaker/7036210,20151217,2015,35643
ID33,ID,10172690,"Ancol, Banten, Indonesia",-6.2894,106.174,4,COP,,,ID33,-6.2894,ID,"Ancol, Banten, Indonesia",106.174,10172690,4,,POLICE,,,COP,,,IDN,IDN,,ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,,JAKARTA,,,,,,-10,20151217,42,42,4,2015.9507,495023839,1.9,1,201512,2,2,1,1,http://www.thejakartapost.com/news/2015/12/17/city-police-crack-down-corrupt-tax-officials.html,20151217,2015,35662
ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,GOV,,,ID04,-6.17444,ID,"Jakarta, Jakarta Raya, Indonesia",106.829,-2679652,4,,MINIST FOR FOREIGN,,,GOV,,,IDN,IDN,,ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,,JAKARTA,,,,,,-0.842641583,20151217,26,26,2,2015.9507,495024224,4,0,201512,3,3,1,1,https://www.travel-impact-newswire.com/2015/12/amid-violence-in-holy-city-international-conference-on-future-of-jerusalem-convenes-in-jakarta/,20151217,2015,35666
ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,GOV,,,ID04,-6.17444,ID,"Jakarta, Jakarta Raya, Indonesia",106.829,-2679652,4,,MINIST,,,GOV,,,IDN,IDN,,ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,,INDONESIAN,,,,,,-4.455445545,20151210,173,173,17,2015.9315,492998323,-5,1,201512,4,4,1,4,http://www.globalpost.com/article/6702924/2015/12/10/indonesia-plans-sink-over-100-ships-stealing-fish,20151210,2015,35854
ID,ID,ID,Indonesia,-5,120,1,MOS,,,ID,-5,ID,Indonesia,120,ID,1,,MUSLIM,MOS,,,,,IDN,IDN,,ID,ID,ID,Indonesia,-5,120,1,,INDONESIA,,,,,,-7.633587786,20151210,14,14,1,2015.9315,493047178,0,0,201512,8,8,1,1,http://www.carbonated.tv/news/india-muslims-fatwa-islamic-state-isis-terrorists,20151210,2015,35856
ID08,ID,10205777,"Bali, Jawa Timur, Indonesia",-7.1046,112.337,4,EDU,,,ID04,-6.17444,ID,"Jakarta, Jakarta Raya, Indonesia",106.829,-2679652,4,,UNIVERSITY,,,EDU,,,IDN,IDN,,ID08,ID,10205777,"Bali, Jawa Timur, Indonesia",-7.1046,112.337,4,,INDONESIA,,,,,,0.906344411,20151208,42,42,4,2015.926,492205644,1.9,1,201512,2,2,1,1,http://news.liputan6.com/read/2384839/us-to-work-with-ri-in-counter-violent-extremism-and-corruption,20151208,2015,35874
ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,IDN,IDN,,ID04,-6.17444,ID,"Jakarta, Jakarta Raya, Indonesia",106.829,-2679652,4,,JAKARTA,,,,,,IDNLEG,IDN,,ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,,INDONESIA,,,LEG,,,-4.298236671,20151207,16,16,1,2015.9233,491909990,-2,1,201512,184,184,22,1,http://www.greenwichtime.com/news/crime/article/Indonesia-house-speaker-denies-Freeport-extortion-6680836.php,20151207,2015,35914
